OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
28573,1998,CA,USF,BDF, ,0,,,14,,,57.166866,,1,0,2510.531664,-339466.9531
28574,1998,CA,USF,BDF, ,0,,,14,,,12492.816,,1,0,46974.31431,-74102042.89
28575,1998,CA,USF,ENF, ,0,,,1,,,11.306923,,1,0000C01_,986.3069848,-74837.46103
28576,1998,CA,USF,SHF, ,0,,,1,,,138.52603,,1,581,4369.575192,-990922.9544
28577,1998,CA,USF,SHF, ,0,,,9,,,375.80688,,1,83,7086.969672,-2653970.027
28578,1998,CA,USF,SHF, ,0,,,1,,,75.300705,,1,63,3371.849244,-525685.3844
28579,1998,CA,USF,SHF, ,0,,,1,,,356.87579,,1,60,8495.640559,-2490747.868
28580,1998,CA,USF,SHF, ,0,,,1,,,1604.6493,,1,41,15031.53153,-11213415.21
28581,1998,CA,USF,SHF, ,0,,,9,,,1584.9802,,1,658,14728.38877,-11233863
28582,1998,CA,CDF,TGU,EVERGREEN,0,1938/09/10 00:00:00+00,,14,,,2721.4766,,1,143,20515.15554,-18979895.19
28583,1998,CA,USF,PNF, ,0,,,14,,,375.60229,,1,1,7362.854269,-2609641.778
28584,1998,CA,USF,LNF, ,0,,,14,,,1212.689,,1,144,12180.70366,-8665066.382
28585,1998,CA,USF,LNF, ,0,,,9,,,967.20013,,1,15,11084.6567,-6910353.79
28586,1998,CA,USF,LNF, ,0,,,9,,,609.65472,,1,156,11176.50518,-4355854.53
28587,1998,CA,USF,SQF, ,0,,,9,,,17.22757,,1,85,1311.163469,-106590.426
28588,1998,CA,USF,SQF, ,0,,,1,,,14.745365,,1,46,1252.897486,-91102.37216
28589,1998,CA,USF,MDF, ,0,,,9,,,9.9159536,,1,96,1011.421827,-71165.21424
28590,1998,CA,USF,MDF,GILLEMS,0,1938/07/26 00:00:00+00,,1,,,380.92059,,1,70,9813.437139,-2777578.883
28591,1998,CA,USF,MDF,BIG SAND BUT,0,1938/07/15 00:00:00+00,,1,,,856.06641,,1,56,17471.77235,-6219039.723
28592,1998,CA,USF,MDF,LAVA BEDS,0,1938/07/15 00:00:00+00,,1,,,3072.6084,,1,53,23473.25914,-22361299.1
28593,1998,CA,USF,MDF,HOSPITAL ROC,0,1938/08/03 00:00:00+00,,9,,,14245.231,,1,81,64499.23891,-103640443.8
28594,1998,CA,USF,MDF,ANTELOPE CR,0,1938/07/15 00:00:00+00,,1,,,27.190046,,1,52,2094.733339,-199327.314
28595,1998,CA,USF,MDF,MASON PLACE,0,1938/07/16 00:00:00+00,,1,,,34.053551,,1,57,2691.665375,-248622.8776
28596,1998,CA,USF,MDF,PEREZ,0,1938/07/06 00:00:00+00,,9,,,48.455051,,1,44,4225.744071,-351863.0999
28597,1998,CA,USF,MDF,GLEASON CR.,0,1938/08/23 00:00:00+00,,9,,,13.217813,,1,94,1359.049336,-95489.69989
28598,1998,CA,USF,SRF,N/A,0,1938/08/15 00:00:00+00,,1,,,54.76685,,1,235,2241.213246,-398703.2587
28599,1998,CA,USF,SRF,N/A,0,1938/09/01 00:00:00+00,,1,,,54.763676,,1,238,2241.565036,-398828.4156
28600,1998,CA,USF,SRF,N/A,0,1938/09/08 00:00:00+00,,5,,,54.763336,,1,239,2240.679971,-398513.5026
28601,1998,CA,USF,SRF,N/A,0,1938/09/15 00:00:00+00,,1,,,4.9784436,,1,240,675.598943,-36229.40672
28602,1998,CA,USF,SRF,N/A,0,1938/09/22 00:00:00+00,,5,,,4.9784279,,1,241,675.126658,-36178.69244
28603,1998,CA,USF,SRF,N/A,0,1938/09/29 00:00:00+00,,3,,,4.978363,,1,242,675.1168659,-36177.78835
28604,1998,CA,USF,SRF,N/A,0,1938/10/01 00:00:00+00,,3,,,4.9782033,,1,243,675.2536821,-36192.38773
28605,1998,CA,USF,SRF,BOUNDARY,0,1938/07/14 00:00:00+00,,1,,,82.648483,,1,300573,2726.201805,-589928.4227
28606,1998,CA,USF,SRF,SNAG PRAIRIE # 2,0,1938/07/14 00:00:00+00,,1,,,8.9619865,,1,300579,896.2403812,-63757.64793
28607,1998,CA,USF,SRF,3 CREEKS,0,1938/07/14 00:00:00+00,,1,,,79.659035,,1,300580,2668.560154,-565245.7676
28608,1998,CA,USF,SRF,SHADY CREEK,0,1938/07/25 00:00:00+00,,1,,,4.9787407,,1,300589,668.4884001,-35470.80759
28609,1998,CA,USF,SRF,MEDICAL CREEK # 2,0,1938/08/27 00:00:00+00,,5,,,39.828922,,1,300594,1888.708818,-283147.89
28610,1998,CA,USF,SRF,GROVES PRAIRIE,0,1938/09/20 00:00:00+00,,3,,,64.725555,,1,300597,2406.82024,-459801.747
28611,1998,CA,USF,SRF,HORSEHEAD,0,1938/07/16 00:00:00+00,,1,,,2.9873731,,1,400543,510.7827115,-20708.82753
28612,1998,CA,USF,SRF,SLED,0,1938/07/18 00:00:00+00,,1,,,14.93715,,1,400547,1146.637646,-104360.3512
28613,1998,CA,USF,SRF,MEYER,0,1938/09/02 00:00:00+00,,3,,,7.9661994,,1,400549,832.5764559,-55021.35706
28614,1998,CA,USF,SRF,RED CAP,0,1938/08/08 00:00:00+00,,14,,,14867.953,,1,101521,68268.33367,-106293430.9
28615,1998,CA,USF,SRF,RIDGE,0,1938/07/18 00:00:00+00,,1,,,128.02826,,1,400548,4196.613199,-893765.0246
28616,1998,CA,USF,SRF,PICKETT,0,1938/07/18 00:00:00+00,,1,,,243.76225,,1,400545,6611.90168,-1701267.033
28617,1998,CA,USF,KNF,MILE POST 400-B,0,1938/07/29 00:00:00+00,,6,,,120.05406,,1,98,3703.992652,-879778.6562
28618,1998,CA,USF,KNF,CEDAR CREEK,0,1938/07/14 00:00:00+00,,1,,,56.177635,,1,165,2776.130151,-411145.1405
28619,1998,CA,USF,KNF,TOM MARTIN CREEK,0,1938/07/16 00:00:00+00,,3,,,14.853068,,1,172,1305.663299,-108186.117
28620,1998,CA,USF,KNF,EVERILL GULCH #3,0,1938/08/26 00:00:00+00,,7,,,70.076431,,1,208,2883.617395,-510941.1172
28621,1998,CA,USF,KNF,TOMS LAKE,0,1938/07/16 00:00:00+00,,1,,,10.088281,,1,235,992.397132,-72994.40104
28622,1998,CA,USF,KNF,DIGGLES CANYON,0,1938/06/17 00:00:00+00,,3,,,28.530689,,1,247,2635.400425,-207401.862
28623,1998,CA,USF,KNF,MUD SPRINGS,0,1938/11/20 00:00:00+00,,4,,,66.270737,,1,316,3854.527578,-481433.6756
28624,1998,CA,USF,KNF,CHINA GULCH,0,1938/11/17 00:00:00+00,,3,,,35.219475,,1,318,2111.969806,-252816.0575
28625,1998,CA,USF,KNF, ,0,,,14,,,9707.3857,,1,0,56432.63736,-70593167.69
28626,1998,CA,USF,SHF, ,0,,,1,,,1630.6713,,1,627,14432.34636,-11584539.64
28627,1998,CA,USF,SHF, ,0,,,9,,,366.26157,,1,588,7303.260073,-2588887.313
28628,1998,CA,CDF,TGU,DALE,0,1939/05/11 00:00:00+00,,14,,,236.98488,,1,38,5677.477274,-1652615.947
28629,1998,CA,CDF,TGU,DIAMOND RANCH,0,1939/05/22 00:00:00+00,,14,,,186.12848,,1,55,5309.976598,-1297212.503
28630,1998,CA,CDF,TGU,MCCOY,0,1939/07/26 00:00:00+00,,14,,,316.67734,,1,135,5891.366619,-2203037.912
28631,1998,CA,USF,SQF, ,0,,,1,,,18.77343,,1,37,1320.866413,-115945.3528
28632,1998,CA,USF,SQF, ,0,,,1,,,37.319054,,1,97,2000.804669,-228392.0465
28633,1998,CA,USF,SQF, ,0,,,1,,,8.2362232,,1,39,859.8358077,-50699.35537
28634,1998,CA,USF,SQF, ,0,,,1,,,11.500427,,1,3,1143.447196,-70868.39366
28635,1998,CA,USF,SQF, ,0,,,1,,,281.1795,,1,71,8378.394455,-1719132.393
28636,1998,CA,USF,SQF, ,0,,,1,,,18.290918,,1,36,1337.013602,-112728.7783
28637,1998,CA,USF,SQF, ,0,,,1,,,10.557457,,1,156,968.3789737,-64706.54662
28638,1998,CA,USF,CNF, ,0,,,1,,,219.81323,,1,75,5597.118441,-1280853.366
28639,1998,CA,USF,CNF, ,0,,,14,,,124.76024,,1,9,3690.520536,-726852.9626
28640,1998,CA,USF,CNF, ,0,,,9,,,10730.827,,1,71,54204.35465,-62330668.22
28641,1998,CA,USF,CNF, ,0,,,9,,,216.45174,,1,73,5932.077857,-1253585.044
28642,1998,CA,USF,CNF, ,0,,,9,,,90.874397,,1,74,4091.38142,-526091.8331
28643,1998,CA,USF,CNF, ,0,,,14,,,573.99762,,1,68,9540.878078,-3302057.23
28644,1998,CA,USF,CNF, ,0,,,14,,,1211.3524,,1,67,13865.09225,-6965377.273
28645,1998,CA,USF,CNF, ,0,,,14,,,518.28607,,1,69,8598.206571,-3001949.254
28646,1998,CA,USF,CNF, ,0,,,9,,,79.344215,,1,65,3220.205819,-456554.1345
28647,1998,CA,USF,CNF, ,0,,,14,,,145.60747,,1,8,3963.246759,-848539.4368
28648,1998,CA,USF,LNF, ,0,,,14,,,1068.1429,,1,12,12891.7957,-7628860.654
28649,1998,CA,CDF,TGU,PAYNES CREEK,0,1939/07/19 00:00:00+00,,1,,,10528.526,,1,127,50770.86579,-73502398.84
28650,1998,CA,USF,LNF, ,0,,,14,,,156.26466,,1,218,4184.23823,-1088145.655
28651,1998,CA,USF,LNF, ,0,,,14,,,13.234466,,1,187,1518.977513,-92436.8101
28652,1998,CA,USF,MDF, ,0,,,9,,,20.069286,,1,117,1742.735752,-144193.1524
28653,1998,CA,USF,MDF, ,0,,,9,,,26.641048,,1,1,1802.32025,-191262.3037
28654,1998,CA,USF,MDF, ,0,,,9,,,260.021,,1,78,5181.301339,-1864706.966
28655,1998,CA,USF,MDF, ,0,,,9,,,9.5894089,,1,2,976.6048283,-68462.59847
28656,1998,CA,USF,MDF, ,0,,,1,,,744.99402,,1,73,14242.07459,-5290064.546
28657,1998,CA,USF,MDF, ,0,,,9,,,605.47614,,1,85,8868.58291,-4343485.603
28658,1998,CA,USF,MDF,LAKESHORE,0,1939/09/24 00:00:00+00,,9,,,97.022133,,1,162,7445.219981,-704698.7953
28659,1998,CA,USF,MDF,SAND BUTTE,0,1939/07/21 00:00:00+00,,9,,,851.96832,,1,34,11119.51112,-6183334.85
28660,1998,CA,USF,MDF,BORDER MT.,0,1939/09/10 00:00:00+00,,9,,,48.154457,,1,123,2976.06865,-347568.0336
28661,1998,CA,USF,MDF,CRANE CR.,0,1939/08/19 00:00:00+00,,9,,,2518.5552,,1,83,24591.79709,-18319708.6
28662,1998,CA,USF,SRF,N/A,0,1939/08/15 00:00:00+00,,1,,,4.9783554,,1,246,674.7828239,-36141.93563
28663,1998,CA,USF,SRF,N/A,0,1939/08/22 00:00:00+00,,1,,,54.762428,,1,247,2239.60677,-398131.862
28664,1998,CA,USF,SRF,N/A,0,1939/08/29 00:00:00+00,,1,,,54.762959,,1,248,2236.617461,-397070.185
28665,1998,CA,USF,SRF,N/A,0,1939/09/01 00:00:00+00,,1,,,4.9785223,,1,249,673.9958311,-36057.67795
28666,1998,CA,USF,SRF,N/A,0,1939/09/29 00:00:00+00,,1,,,199.13683,,1,253,4259.134741,-1439879.435
28667,1998,CA,USF,SRF,N/A,0,1939/10/01 00:00:00+00,,5,,,4.9782619,,1,254,673.4191946,-35996.0052
28668,1998,CA,USF,SRF,N/A,0,1939/10/08 00:00:00+00,,5,,,4.9780436,,1,255,673.2552765,-35978.485
28669,1998,CA,USF,SRF,MADDEN CREEK,0,1939/08/12 00:00:00+00,,7,,,100.57184,,1,300601,2995.891809,-712419.0875
28670,1998,CA,USF,SRF,SUPPLY CREEK,0,1939/08/18 00:00:00+00,,7,,,58.748291,,1,300604,2294.559746,-417909.2995
28671,1998,CA,USF,SRF,KETTENPOM,0,1939/07/21 00:00:00+00,,8,,,268.86401,,1,400533,4845.660783,-1863757.594
28672,1998,CA,USF,SRF,RIDGE,0,1939/08/13 00:00:00+00,,5,,,2.9874814,,1,400536,510.4280919,-20680.08102
28673,1998,CA,USF,SRF,VAN DUZEN,0,1939/11/04 00:00:00+00,,9,,,119.49198,,1,400541,3247.242532,-836974.1969
28674,1998,CA,USF,CNF, ,0,,,1,,,853.82349,,1,6,10876.12348,-4907658.761
28675,1998,CA,USF,CNF, ,0,,,9,,,3135.1389,,1,8,36833.77053,-17955637.97
28676,1998,CA,USF,CNF, ,0,,,14,,,4068.1458,,1,12,23119.63998,-23275498.41
28677,1998,CA,USF,CNF, ,0,,,9,,,9121.8613,,1,2,53027.75337,-52174980.95
28678,1998,CA,USF,CNF, ,0,,,9,,,2017.4587,,1,9,13977.64572,-11604000.13
28679,1998,CA,USF,CNF, ,0,,,9,,,1730.8832,,1,7,19265.83084,-9919569.016
28680,1998,CA,USF,MDF,MAMMOTH,0,1941/07/05 00:00:00+00,,9,,,15606.964,,1,87,54985.19808,-113570300.3
28681,1998,CA,USF,MDF,CANNON RES.,0,1942/08/07 00:00:00+00,,9,,,113.13776,,1,37,3748.90042,-818535.8009
28682,1998,CA,USF,MDF,CANNON RES.,0,1942/08/07 00:00:00+00,,9,,,166.38432,,1,37,5214.478519,-1203815.91
28683,1998,CA,USF,MDF,MT. DOME,0,1942/08/23 00:00:00+00,,1,,,2.941622,,1,52,664.7432729,-21437.11754
28684,1998,CA,USF,MDF,DEEP CANYON,0,1942/07/14 00:00:00+00,,9,,,794.36578,,1,10,10617.71694,-5670871.525
28685,1998,CA,USF,SRF,VAN HORNE,0,1942/07/01 00:00:00+00,,1,,,4.9790254,,1,400496,659.9387946,-34569.28544
28686,1998,CA,USF,SRF,BIG HUNTER,0,1942/07/01 00:00:00+00,,1,,,4.9792199,,1,400497,659.7808721,-34552.74107
28687,1998,CA,USF,KNF,TEN MILE,0,1942/08/19 00:00:00+00,,1,,,95.177147,,1,17,3297.622194,-693109.7182
28688,1998,CA,USF,KNF,TRESTLE,0,1942/09/20 00:00:00+00,,3,,,15.08357,,1,38,1366.248689,-110541.3015
28689,1998,CA,CDF,TGU,BAILY THICKET,0,1943/11/13 00:00:00+00,,14,,,263.29605,,1,224,5370.597128,-1840795.508
28690,1998,CA,CDF,TGU,DIAMOND,0,1943/07/22 00:00:00+00,,14,,,14920.54,,1,96,46674.62572,-104007108.3
28691,1998,CA,CDF,TGU,JACK MCKENZIE,0,1943/08/13 00:00:00+00,,14,,,302.90277,,1,132,6068.8415,-2085642.527
28692,1998,CA,CCO,LAC,GRAPEVINE FIRE,0,1943/11/07 00:00:00+00,,14,,,1236.786,,1,0,16348.14923,-7357464.317
28693,1998,CA,CCO,LAC,HAIL NO. 66,0,1943/11/06 00:00:00+00,,14,,,15.651958,,1,0,1392.446589,-92744.21949
28694,1998,CA,CCO,LAC,WOODLAND HILLS #65,0,1943/11/06 00:00:00+00,,14,,,14919.072,,1,0,165242.8071,-88218708.45
28695,1998,CA,CCO,LAC,CHALK HILLS FIRE,0,1943/11/06 00:00:00+00,,14,,,311.09836,,1,0,11217.62167,-1843896.932
28696,1998,CA,CCO,LAC,NEWHALL FIRE NO. 197,0,1943/09/17 00:00:00+00,,14,,,2032.1508,,1,0,26945.05987,-12116241.26
28697,1998,CA,CCO,LAC,REDROCK NO. 2,0,1943/09/21 00:00:00+00,,14,,,4398.1592,,1,0,34540.19683,-26361092.75
28698,1998,CA,CCO,LAC,REDROCK FIRE,0,1943/09/03 00:00:00+00,,14,,,1799.4528,,1,0,19652.27337,-10789510.49
28699,1998,CA,USF,BDF, ,0,,,14,,,455.25229,,1,0,9199.620583,-2694192.088
28700,1998,CA,USF,CNF, ,0,,,14,,,40247.91,,1,50,85520.8995,-232393603.3
28701,1998,CA,USF,CNF, ,0,,,14,,,3577.4932,,1,53,22110.93768,-20598136.53
28702,1998,CA,USF,CNF, ,0,,,14,,,292.24225,,1,52,5843.803002,-1681014.163
28703,1998,CA,USF,CNF, ,0,,,14,,,625.78833,,1,51,8292.16106,-3591027.696
28704,1998,CA,USF,CNF, ,0,,,9,,,44.554176,,1,44,2822.228867,-259674.1026
28705,1998,CA,USF,CNF, ,0,,,9,,,4835.8047,,1,59,31418.00803,-27709524.85
28706,1998,CA,USF,CNF, ,0,,,14,,,1929.9847,,1,4,16975.64201,-11284700.26
28707,1998,CA,USF,CNF, ,0,,,14,,,2726.9927,,1,13,17393.01914,-15939301.03
28708,1998,CA,CDF,TGU,PINE CREEK,0,1943/07/21 00:00:00+00,,14,,,11359.85,,1,93,49185.02901,-78255196.51
28709,1998,CA,USF,TOI, ,0,,,14,,,633.37335,,1,0,8706.437227,-4212791.261
28710,1998,NV,USF,TOI, ,0,,,14,,,132.17551,,1,0,4095.42863,-885906.782
28711,1998,CA,USF,LNF,DALES\SOAP BUTTES,0,1943/07/11 00:00:00+00,,9,,,17350.65,,1,113,85079.2454,-120819928.7
28712,1998,CA,USF,MDF, ,0,,,9,,,386.35471,,1,119,8374.191468,-2786518.763
28713,1998,CA,USF,MDF, ,0,,,9,,,451.70697,,1,121,10071.10333,-3232419.653
28714,1998,CA,USF,MDF,HOLE-IN-ROCK,0,1943/07/18 00:00:00+00,,1,,,706.86133,,1,51,10515.63114,-5112357.374
28715,1998,CA,USF,MDF,GOOSE BAY,0,,,1,,,494.8544,,1,50,9199.784509,-3614999.515
28716,1998,CA,USF,TNF, ,0,,,14, ,,687.3526,,1,4,10261.07305,-4692924.862
28717,1998,CA,USF,TNF, ,0,,,14, ,,55.910641,,1,3,2513.637533,-381684.7575
28718,1998,CA,USF,TNF, ,0,,,14, ,,124.49094,,1,2,4094.676561,-849793.6544
28719,1998,CA,USF,TNF, ,0,,,14, ,,1113.3157,,1,5,11559.96211,-7566168.643
28720,1998,CA,USF,SRF,CHINA CREEK,0,1943/07/19 00:00:00+00,,1,,,9.9578705,,1,300633,942.9113834,-70570.79457
28721,1998,CA,USF,SRF,HORSE MOUNTAIN,0,1943/08/15 00:00:00+00,,3,,,9.9573221,,1,300637,942.6768119,-70535.69309
28722,1998,CA,USF,ANF, ,0,1970/09/26 00:00:00+00,,14,,,501.8205,,1,0,12977.88446,-3023410.1
28723,1997,CA,CCO,KRN,BEAR MOUNTAIN #1,1864,1970/07/28 00:00:00+00,,14,,,1609.701,,1,352,12143.5763,-9777108.386
28724,1997,CA,USF,CNF, ,0,,,1,,,77.63372,,1,62,2772.417495,-445476.4715
28725,1997,CA,CDF,RRU,JAMESON,0,1954/08/30 00:00:00+00,,14,,,7881.311,,1,109,47181.57826,-46169689.34
28726,1997,CA,USF,BDF, ,0,,,14,,,77.448875,,1,0,2861.666903,-456709.3202
28727,1997,CA,USF,BDF, ,0,,,14,,,99.345238,,1,0,4244.199353,-587029.4135
28728,1997,CA,USF,BDF, ,0,,,14,,,306.18817,,1,0,5794.547081,-1815975.491
28729,1997,CA,USF,BDF, ,0,,,14,,,48.229603,,1,0,2142.475263,-286072.3154
28730,1997,CA,CDF,BDU,CAJON #2,0,1954/07/06 00:00:00+00,,14,,,755.89545,,1,38,13235.80264,-4495964.412
28731,1997,CA,CDF,BDU,LYTLE CREEK,0,1954/07/29 00:00:00+00,,14,,,997.71216,,1,48,12707.5624,-5922766.107
28732,1997,CA,CDF,SLU,FLINTKOTE,0,1957/06/23 00:00:00+00,,14,,,379.92859,,1,10,8262.311606,-2299303.381
28733,1997,CA,CDF,BEU,BEAR VALLEY,0,1957/07/28 00:00:00+00,,14,,,487.51718,,1,39,7934.528729,-3019391.976
28734,1997,CA,USF,CNF,OUTSIDE ORIGIN #4,0,,,14,,,56.122311,,1,30,2320.134351,-322853.3966
28735,1997,CA,USF,CNF,DEHESA,0,1981/08/03 00:00:00+00,,9,,,106.34301,,1,24,3480.100315,-610578.899
28736,1997,CA,USF,CNF,ASSIST #11,0,1981/06/15 00:00:00+00,,9,,,261.09982,,1,8,8698.75398,-1497104.398
28737,1997,CA,CDF,MVU,LIVE OAK,782,1981/06/16 00:00:00+00,,5,,,107.44881,,1,275,3247.230068,-615874.5628
28738,1997,CA,USF,CNF,MANZANITA #2,0,1981/07/05 00:00:00+00,,9,,,18.263147,,1,18,3097.894353,-104682.6068
28739,1997,CA,USF,CNF,PROCTOR #2,0,1981/06/22 00:00:00+00,,9,,,72.116425,,1,13,3296.526599,-412998.4191
28740,1997,CA,CDF,MVU,TOWER,452,1981/04/29 00:00:00+00,,14,,,99.104065,,1,145,3323.713431,-567536.0928
28741,1997,CA,USF,CNF,OTAY #8,0,1981/10/21 00:00:00+00,,9,,,89.37281,,1,32,2992.641776,-511047.128
28742,1997,CA,USF,CNF,CANYON,0,1981/07/23 00:00:00+00,,9,,,31.828991,,1,22,1726.88464,-181952.3094
28743,1997,CA,CDF,MVU,OTAY #4,899,1981/06/25 00:00:00+00,,4,,,371.67615,,1,344,9871.782121,-2123778.749
28744,1997,CA,USF,CNF,CULP,0,1981/05/24 00:00:00+00,,9,,,46.727173,,1,4,2250.656309,-270872.7894
28745,1997,CA,CDF,MVU,MONTEZUMA,463,1981/05/02 00:00:00+00,,7,,,410.61093,,1,149,7689.956084,-2380004.793
28746,1997,CA,USF,TOI, ,0,1981/07/06 00:00:00+00,,8,,,14.62254,,1,0,1757.592717,-97570.03863
28747,1997,NV,USF,TOI, ,0,1981/08/09 00:00:00+00,,1,,,5138.48,,1,130,30504.93548,-34694636.6
28748,1997,NV,USF,TOI, ,0,1981/08/09 00:00:00+00,,1,,,5951.0952,,1,130,26940.39044,-40365423.63
28749,1997,CA,CDF,MEU,GEARON,0,1981/07/07 00:00:00+00,,14,,,116.38127,,1,11105,4572.805243,-790660.1687
28750,1997,CA,USF,MDF,THREE,0,1981/08/17 00:00:00+00,1981/08/19 00:00:00+00,1,,690,688.6012,8,1,37,10012.84031,-4882696.339
28751,1997,CA,USF,MDF,BLUE,0,1981/09/18 00:00:00+00,1981/09/19 00:00:00+00,1,,73,84.617119,8,1,42,3468.042295,-617106.7772
28752,1997,CA,USF,TNF, ,0,,,14, ,,43.850647,,1,2,2316.552002,-299260.6813
28753,1997,CA,CDF,AEU,DILLARD WF2,9551,2001/07/04 00:00:00+00,,8,,,10.855549,,1,222,1262.884157,-71858.27521
28754,1997,CA,CDF,AEU,HORIZON,9378,2001/07/01 00:00:00+00,,2,,,35.027405,,1,218,2045.587353,-232557.3139
28755,1997,CA,CDF,AEU,CLAY,11228,2001/07/31 00:00:00+00,,7,,,525.59375,,1,348,10023.62078,-3456385.977
28756,1997,CA,CDF,AEU,MURPHY,12301,2001/08/17 00:00:00+00,,14,,,98.698631,,1,433,3415.528466,-658674.5395
28757,1997,CA,CDF,AEU,BEVAN,8916,2001/06/23 00:00:00+00,,2,,,687.10461,,1,187,11298.37805,-4548552.101
28758,1997,CA,CDF,AEU,MICHIGAN #4,11246,2001/07/31 00:00:00+00,,7,,,54.857895,,1,347,2647.887468,-363397.411
28759,1997,CA,CDF,SKU,WEED,2195,2001/06/21 00:00:00+00,,8,,,7.5895505,,1,0,1110.447246,-54678.56922
28760,1997,CA,CDF,SKU,POLITICIAN,2970,2001/07/23 00:00:00+00,,14,,,1.8428741,,1,0,528.336237,-13440.68154
28761,1997,CA,CDF,SKU,MTF ASSIST #9,1806,2001/05/28 00:00:00+00,,9,,,8.1567526,,1,0,1095.20767,-59354.66615
28762,1997,CA,CDF,SKU,MINI,2178,2001/06/20 00:00:00+00,,9,,,10.751569,,1,0,1917.7382,-78131.83653
28763,1997,CA,CCO,LAC, ,0,1971/08/01 00:00:00+00,,14,,,4.6491809,,1,0,711.6673651,-27741.13368
28764,1997,CA,USF,SQF, ,0,,,9,,,22.200069,,1,242,1387.146682,-135931.3845
28765,1997,CA,USF,SQF,WIND,0,1971/11/26 00:00:00+00,1971/11/27 00:00:00+00,5,,10,9.6364965,8,1,144,951.2130127,-58920.31585
28766,1997,CA,USF,SQF,LANDERS,0,1971/04/10 00:00:00+00,1971/04/10 00:00:00+00,4,,24,78.50872,8,1,2,2810.878042,-479724.3191
28767,1997,CA,USF,SQF,UNKNOWN,0,1971/09/16 00:00:00+00,,14,,153.57,379.48969,,1,65,8632.300732,-2402806.15
28768,1997,CA,USF,CNF, ,0,,,9,,,132.68117,,1,26,3597.927734,-764399.369
28769,1997,CA,USF,CNF, ,0,,,9,,,22.342854,,1,27,1706.562182,-127969.899
28770,1997,CA,USF,CNF, ,0,,,14,,,90.512001,,1,35,3316.462159,-517374.152
28771,1997,CA,USF,CNF, ,0,,,14,,,56.049496,,1,32,2970.588665,-320218.858
28772,1997,CA,USF,CNF, ,0,,,9,,,81.800484,,1,34,2642.626464,-474684.4837
28773,1997,CA,USF,TOI, ,0,1971/06/18 00:00:00+00,,3,,,97.457359,,1,6,3391.828512,-648599.4594
28774,1997,CA,USF,TNF,CODFISH,0,2003/08/31 00:00:00+00,2003/09/10 00:00:00+00,1,Containment 'fire_day' estimated,814,841.42444,,1,104,13724.08814,-5660344.505
28775,1997,CA,USF,TNF,CHILCOOT,0,2003/07/20 00:00:00+00,2003/07/21 00:00:00+00,1,Containment 'fire_day' estimated,5635,5641.6143,,1,31,42939.34063,-38674171.3
28776,1997,CA,USF,TNF,MITCHELL,0,2004/11/20 00:00:00+00,2004/11/20 00:00:00+00,5,"reported size 11, fire report 8, GPS was 5.6 ac",11,5.6309295,2,1,112,1219.867286,-37898.87739
28777,1997,CA,USF,TNF, ,0,,,14, ,,2860.7898,,1,2,20732.37504,-19550178.24
28778,1997,CA,USF,TNF, ,0,,,14, ,,249.81505,,1,2,6401.817074,-1696453.868
28779,1997,CA,USF,TNF, ,0,,,14, ,,188.11259,,1,10,4610.266127,-1273676.3
28780,1997,CA,USF,TNF, ,0,,,14, ,,304.6972,,1,11,6878.402076,-2062674.41
28781,1997,CA,USF,TNF, ,0,,,14, ,,131.27568,,1,7,4160.525521,-890653.7149
28782,1997,CA,USF,TNF, ,0,,,14, ,,177.57523,,1,8,4482.84093,-1200801.806
28783,1997,CA,USF,SNF,MUSIC,55,2001/08/17 00:00:00+00,2001/08/21 00:00:00+00,12,,300,210.06567,8,1,55,5840.152751,-1341900.212
28784,1997,CA,USF,TNF, ,0,,,14, ,,1582.0422,,1,14,16195.73309,-10714502
28785,1997,CA,USF,ENF,DEADMAN'S FLAT,0,1925/07/18 00:00:00+00,1925/07/18 00:00:00+00,9,Containment 'fire_day' estimated,,2587.8518,,1,5G700000,20625.81496,-17373612.58
28786,1997,CA,USF,ANF,FOOTHILL,0,2000/07/05 00:00:00+00,2000/07/05 00:00:00+00,9,,10,6.984602,8,1,70,850.0244643,-41468.28829
28787,1997,NV,USF,TOI, ,0,1999/06/14 00:00:00+00,,14,,,88.300041,,1,11,3495.512442,-603034.9029
28788,1997,NV,USF,TOI, ,0,1999/07/31 00:00:00+00,,1,,,29.340578,,1,29,1855.768197,-200347.6135
28789,1997,NV,USF,TOI, ,0,1999/09/11 00:00:00+00,,14,,,167.21637,,1,76,5280.249314,-1141476.605
28790,1997,CA,USF,TOI, ,0,1999/08/07 00:00:00+00,,1,,,27.866732,,1,39,1976.829917,-185964.4112
28791,1997,NV,USF,TOI, ,0,1999/08/20 00:00:00+00,,2,,,429.32864,,1,5,8999.514891,-2832715.098
28792,1997,CA,USF,TOI, ,0,1999/07/17 00:00:00+00,,3,,,246.47284,,1,0,9280.730025,-1626380.273
28793,1997,NV,USF,TOI, ,0,2000/07/19 00:00:00+00,,14,,,207.29095,,1,0,7411.131228,-1365344.962
28794,1997,CA,USF,CNF, ,0,,,14,,,22.265017,,1,158,2408.649722,-127186.9019
